,Unnamed: 0,name,rating,reviews,ctype,hq,old,employees
8312,3.0,Assam down town ...,2.8,(64 Reviews),Private,"Guwahati,Assam",12 years old,201-500 Employees (India)
8313,4.0,K.R.Pulp & Paper...,3.7,(64 Reviews),Public,Shahjahanpur + 2 more,27 years old,201-500 Employees (India)
8314,5.0,Amrit Bottlers,4.6,(64 Reviews),Private,"Faizabad,Uttar Pradesh + 7 more",40 years old,201-500 Employees (India)
8315,6.0,Transworld Group...,3.6,(64 Reviews),Dubai + 12 more,45 years old,201-500 Employees (India),
8316,7.0,Rakshit Drugs,3.4,(64 Reviews),Private,Hyderabad + 3 more,22 years old,201-500 Employees (India)
8317,8.0,Kyocera Document...,3.5,(64 Reviews),Private,Osaka + 14 more,88 years old,201-500 Employees (India)
8318,9.0,Anchor Offshore ...,3.4,(64 Reviews),Mumbai + 7 more,39 years old,201-500 Employees (India),
8319,10.0,Forbes Facility ...,4.2,(64 Reviews),Private,"Mumbai,Maharashtra + 10 more",16 years old,1k-5k Employees (India)
8320,11.0,First Step Babyw...,4.6,(64 Reviews),Hosur + 4 more,20 years old,201-500 Employees (India),
8321,12.0,Ramkrishna Care ...,4.2,(64 Reviews),Raipur + 6 more,30 years old,501-1k Employees (India),
8322,13.0,Raj Industries,3.7,(64 Reviews),Private,Bhiwadi + 15 more,14 years old,51-200 Employees (India)
8323,14.0,Hotel Andaz Delh...,3.9,(64 Reviews),New Delhi + 4 more,201-500 Employees (India),,
8324,15.0,Jumbotail Techno...,4.0,(64 Reviews),"Bangalore/Bengaluru,Karnataka + 12 more",7 years old,201-500 Employees (India),
8325,16.0,Entero Healthcar...,4.1,(64 Reviews),"Mumbai,Maharashtra + 11 more",4 years old,1k-5k Employees (India),
8326,17.0,Baazar Kolkata,4.1,(64 Reviews),Kolkata + 21 more,201-500 Employees (India),,
8327,18.0,DotPe,3.4,(64 Reviews),Private,"Gurgaon,Haryana + 3 more",3 years old,201-500 Employees (India)
8328,19.0,Digikredit Finan...,3.7,(64 Reviews),Private,"Mumbai,Maharashtra + 15 more",8 years old,51-200 Employees (India)
8329,20.0,Euronet Global D...,4.4,(64 Reviews),"Leawood,Kansas + 7 more",28 years old,501-1k Employees (India),
8330,21.0,Hitachi MGRM Net,3.8,(64 Reviews),New Delhi + 4 more,4 years old,1k-5k Employees (India),
8331,22.0,Qwik Supply Chai...,4.0,(64 Reviews),Jaipur + 35 more,1k-5k Employees (India),,
8332,23.0,Modern Construct...,3.4,(64 Reviews),New Delhi + 11 more,46 years old,201-500 Employees (India),
8333,24.0,Sandhar Componen...,3.6,(64 Reviews),Gurgaon + 7 more,35 years old,201-500 Employees (India),
8334,25.0,Techjays,4.6,(64 Reviews),"Santa Cruz,California",4 years old,51-200 Employees (India),
8335,26.0,Desnor Destinati...,4.3,(64 Reviews),,,,
8336,27.0,Aegis Associates,3.5,(64 Reviews),New Delhi + 13 more,22 years old,1k-5k Employees (India),
8337,28.0,Telligent (A Ver...,3.3,(64 Reviews),Private,"Frisco,Texas + 1 more",18 years old,1-10 Employees (India)
8338,29.0,V2soft,3.7,(64 Reviews),Private,"Bloomfield Hills,Michigan + 2 more",24 years old,51-200 Employees (India)
8339,0.0,DiacriTech,3.3,(64 Reviews),Private,"Chennai,Tamil Nadu + 1 more",25 years old,201-500 Employees (India)
8340,1.0,AJ Hospital and ...,3.8,(64 Reviews),Private,Mangalore + 1 more,21 years old,501-1k Employees (Global)
8341,2.0,V2soft,3.7,(64 Reviews),Private,"Bloomfield Hills,Michigan + 2 more",24 years old,51-200 Employees (India)
8342,3.0,Gia India Labora...,3.9,(64 Reviews),Mumbai + 3 more,91 years old,51-200 Employees (India),
8343,4.0,WorkIndia,3.5,(64 Reviews),Private,"Mumbai,Maharashtra + 8 more",7 years old,201-500 Employees (India)
8344,5.0,U K Paints,3.8,(1.8k Reviews),New Delhi + 7 more,103 years old,501-1k Employees (Global),
8345,6.0,Chiripal Group,3.6,(200 Reviews),Private,Ahmedabad + 4 more,50 years old,10k-50k Employees (India)
8346,7.0,Omega,4.0,(63 Reviews),Private,Sofia + 15 more,1k-5k Employees (India),
8347,8.0,Gopalan Enterpri...,4.1,(63 Reviews),Private,"Bangalore/Bengaluru,Karnataka + 2 more",38 years old,201-500 Employees (India)
8348,9.0,Gemini Solutions,3.8,(63 Reviews),Private,"Gurgaon/Gurugram,Haryana + 3 more",10 years old,501-1k Employees (India)
8349,10.0,BPO Systems,3.9,(63 Reviews),Private,"Walnut Creek,California + 23 more",22 years old,51-200 Employees (Global)
8350,11.0,Windals Precisio...,4.2,(63 Reviews),Private,Mumbai + 3 more,32 years old,501-1k Employees (Global)
8351,12.0,EIH,4.3,(63 Reviews),Public,"Delhi/NCR,New Delhi + 7 more",73 years old,5k-10k Employees (India)
8352,13.0,United Biscuits,4.7,(63 Reviews),Private,Hayes + 17 more,74 years old,501-1k Employees (India)
8353,14.0,Itron,3.7,(63 Reviews),Private,Liberty Lake + 6 more,45 years old,501-1k Employees (India)
8354,15.0,Funskool India,4.2,(63 Reviews),Private,Chennai + 10 more,34 years old,201-500 Employees (India)
8355,16.0,Webguru Infosyst...,4.5,(63 Reviews),Private,"Kolkata,West Bengal",17 years old,201-500 Employees (India)
8356,17.0,ITM,3.1,(63 Reviews),Private,"Munich,Bavaria + 22 more",31 years old,5k-10k Employees (India)
8357,18.0,Schiller Healthc...,3.7,(63 Reviews),Private,"Mumbai,Maharashtra + 16 more",25 years old,201-500 Employees (India)
8358,19.0,Macurex Sensors,3.3,(63 Reviews),Private,Bangalore + 1 more,501-1k Employees (India),
8359,20.0,Aster (India),3.4,(63 Reviews),Private,New Delhi + 11 more,32 years old,51-200 Employees (India)
8360,21.0,Alacrity Ecommer...,3.6,(63 Reviews),Private,"Nagpur,Maharashtra",12 years old,201-500 Employees (India)
8361,22.0,Snap-on Business...,4.0,(63 Reviews),Private,"Richfield,Ohio + 3 more",26 years old,201-500 Employees (India)
8362,23.0,LeadSquared,3.7,(63 Reviews),Private,"Bangalore,Karnataka + 6 more",11 years old,1k-5k Employees (India)
8363,24.0,Hindustan Motors,4.3,(63 Reviews),Public,Kolkata + 15 more,80 years old,51-200 Employees (India)
8364,25.0,GOOD,3.7,(63 Reviews),Private,Almaty + 21 more,18 years old,50k-1 Lakh Employees (India)
8365,26.0,Unique Builders,3.7,(63 Reviews),Private,Jaipur + 10 more,20 years old,51-200 Employees (India)
8366,27.0,Kalpa Electrikal,3.6,(63 Reviews),Private,"Bangalore/Bengaluru,Karnataka + 5 more",44 years old,501-1k Employees (India)
8367,28.0,Fynd,4.4,(63 Reviews),Private,"Mumbai,Maharashtra + 5 more",8 years old,501-1k Employees (India)
8368,29.0,Ceragem,3.4,(63 Reviews),Los Angeles + 19 more,24 years old,1k-5k Employees (India),
8369,0.0,Listenlights,4.1,(63 Reviews),Mumbai + 4 more,36 years old,51-200 Employees (Global),
8370,1.0,Shinhan Bank,3.4,(63 Reviews),Public,"Seoul,Jung-gu + 7 more",40 years old,51-200 Employees (India)
8371,2.0,Sac Engine Compo...,3.7,(63 Reviews),Chennai + 2 more,36 years old,501-1k Employees (India),
8372,3.0,Ambica Steels,4.4,(63 Reviews),New Delhi + 3 more,52 years old,1k-5k Employees (India),
8373,4.0,Remsons Industri...,4.0,(63 Reviews),Public,Mumbai + 5 more,63 years old,201-500 Employees (India)
8374,5.0,Dewar's Garage,3.3,(63 Reviews),Kolkata,27 years old,201-500 Employees (India),
8375,6.0,LUK INDIA,4.3,(63 Reviews),Private,Fitchburg + 3 more,51-200 Employees (Global),
8376,7.0,Rohilkhand Medic...,4.0,(63 Reviews),Private,Bareilly + 4 more,16 years old,201-500 Employees (India)
8377,8.0,Apollo Fiege Int...,4.4,(63 Reviews),Private,"Gurgaon/Gurugram,Haryana + 15 more",10 years old,201-500 Employees (India)
8378,9.0,Chelsea Mills LL...,3.1,(63 Reviews),LLP,"Gurgaon/Gurugram,Haryana + 2 more",44 years old,501-1k Employees (India)
8379,10.0,Paayas Milk Prod...,4.1,(63 Reviews),Private,"Jaipur,Rajasthan + 3 more",10 years old,11-50 Employees (India)
8380,11.0,SJS Enterprises,3.8,(63 Reviews),Bengaluru + 4 more,35 years old,201-500 Employees (India),
8381,12.0,Sila Solutions,4.2,(63 Reviews),Private,Mumbai + 6 more,12 years old,5k-10k Employees (India)
8382,13.0,Ashpra Skills,3.7,(63 Reviews),Private,"Noida,Uttar Pradesh + 13 more",8 years old,51-200 Employees (Global)
8383,14.0,Mindtree Solutio...,4.0,(63 Reviews),Private,Delhi + 6 more,1 Lakh+ Employees (India),
8384,15.0,National Rural L...,3.8,(63 Reviews),New Delhi + 28 more,11 years old,51-200 Employees (India),
8385,16.0,Delivery.com,4.1,(63 Reviews),Private,New York + 34 more,201-500 Employees (India),
8386,17.0,Tax Consultants,4.3,(63 Reviews),Private,Fairfield + 33 more,11-50 Employees (Global),
8387,18.0,Asmitha Microfin...,4.7,(63 Reviews),Public,Hyderabad + 27 more,20 years old,51-200 Employees (India)
8388,19.0,Simeio Solutions,4.1,(63 Reviews),Private,"Mumbai,Maharashtra + 1 more",13 years old,201-500 Employees (India)
8389,20.0,Irvine Infocom,3.4,(63 Reviews),Private,"New Delhi,Delhi + 1 more",6 years old,201-500 Employees (Global)
8390,21.0,Trinity Touch,3.8,(63 Reviews),Private,New Delhi + 4 more,24 years old,51-200 Employees (India)
8391,22.0,Vardhman Acrylic...,3.9,(63 Reviews),Public,"Bharuch,Gujarat + 5 more",32 years old,1k-5k Employees (India)
8392,23.0,Eon Electric,3.2,(63 Reviews),Public,Noida + 11 more,64 years old,201-500 Employees (India)
8393,24.0,Bundy India,4.1,(63 Reviews),Vadodara + 6 more,501-1k Employees (India),,
8394,25.0,Winsome Textile ...,4.2,(63 Reviews),Public,"Chandigarh,Chandigarh + 6 more",32 years old,501-1k Employees (India)
8395,26.0,Rachna Sagar,3.4,(63 Reviews),Private,New Delhi + 13 more,27 years old,51-200 Employees (India)
8396,27.0,Blue Consulting,3.7,(63 Reviews),Private,Noida + 3 more,17 years old,51-200 Employees (India)
8397,28.0,Al Mulla Group,4.1,(63 Reviews),Private,Kuwait City + 6 more,84 years old,10k-50k Employees (Global)
8398,29.0,Dcmodel Sr. Sec....,4.8,(63 Reviews),"Panchkula,Haryana + 4 more",42 years old,,
8399,0.0,Promaestro Techs...,4.6,(63 Reviews),Private,Hyderabad + 1 more,14 years old,51-200 Employees (India)
8400,1.0,U N Mehta Instit...,4.2,(63 Reviews),Ahmedabad,40 years old,51-200 Employees (India),
8401,2.0,Neugene Internat...,4.7,(63 Reviews),Noida + 25 more,51-200 Employees (India),,
8402,3.0,Ekeeda,4.8,(63 Reviews),Private,"Mumbai,Maharashtra + 3 more",6 years old,51-200 Employees (India)
8403,4.0,Sterling Softwar...,4.2,(63 Reviews),Private,"Chennai,Tamil Nadu",26 years old,1-10 Employees (India)
8404,5.0,Jindal Stainless...,3.9,(63 Reviews),Gurugram + 10 more,18 years old,1k-5k Employees (India),
8405,6.0,Lilliput Kidswea...,4.7,(63 Reviews),Private,New Delhi + 18 more,31 years old,201-500 Employees (India)
8406,7.0,Qualitas Global ...,3.4,(63 Reviews),LLP,"Pune,Maharashtra",8 years old,201-500 Employees (India)
8407,8.0,Rockland Hospita...,3.0,(63 Reviews),Private,New Delhi + 2 more,18 years old,501-1k Employees (Global)
8408,9.0,Alacrity Ecommer...,3.6,(63 Reviews),Private,"Nagpur,Maharashtra",12 years old,201-500 Employees (India)
8409,10.0,Snap-on Business...,4.0,(63 Reviews),Private,"Richfield,Ohio + 3 more",26 years old,201-500 Employees (India)
8410,11.0,PCS-Global,4.0,(63 Reviews),Private,Kolkata + 1 more,12 years old,1k-5k Employees (India)
8411,12.0,Fynd,4.4,(63 Reviews),Private,"Mumbai,Maharashtra + 5 more",8 years old,501-1k Employees (India)
8412,13.0,Ceragem,3.4,(63 Reviews),Los Angeles + 19 more,24 years old,1k-5k Employees (India),
8413,14.0,Seaways Shipping...,4.1,(63 Reviews),Private,"Hyderabad/Secunderabad,Telangana + 12 more",33 years old,501-1k Employees (India)
8414,15.0,Toyota Boshoku A...,4.3,(63 Reviews),Private,Kariya City + 6 more,103 years old,51-200 Employees (India)
8415,16.0,Capital Business...,4.3,(63 Reviews),"Delhi/NCR,New Delhi + 12 more",72 years old,1k-5k Employees (India),
8416,17.0,Prabha Industrie...,4.1,(63 Reviews),Chennai + 9 more,52 years old,,
8417,18.0,Jawad Business G...,3.8,(63 Reviews),Manama + 10 more,62 years old,5k-10k Employees (India),
8418,19.0,Jayabheri Automo...,4.1,(63 Reviews),Hyderabad + 4 more,35 years old,201-500 Employees (India),
8419,20.0,Mani Group,3.5,(63 Reviews),Kolkata + 4 more,1k-5k Employees (India),,
8420,21.0,Mahatma Gandhi M...,4.1,(63 Reviews),Jaipur + 9 more,22 years old,501-1k Employees (India),
8421,22.0,GOOD,3.7,(63 Reviews),Private,Almaty + 21 more,18 years old,50k-1 Lakh Employees (India)
8422,23.0,BPO Systems,3.9,(63 Reviews),Private,"Walnut Creek,California + 23 more",22 years old,51-200 Employees (Global)
8423,24.0,DigiCaptions Ind...,3.6,(63 Reviews),Private,Pune,107 years old,501-1k Employees (Global)
8424,25.0,Apex Auto,4.0,(63 Reviews),Public,Jamshedpur + 9 more,28 years old,201-500 Employees (India)
8425,26.0,Pena4 Tech Solut...,3.9,(63 Reviews),Private,"Center Valley,Pennsylvania",18 years old,201-500 Employees (India)
8426,27.0,Schiller Healthc...,3.7,(63 Reviews),Private,"Mumbai,Maharashtra + 16 more",25 years old,201-500 Employees (India)
8427,28.0,Webguru Infosyst...,4.5,(63 Reviews),Private,"Kolkata,West Bengal",17 years old,201-500 Employees (India)
8428,29.0,Unique Builders,3.7,(63 Reviews),Private,Jaipur + 10 more,20 years old,51-200 Employees (India)
8429,0.0,Windals Precisio...,4.2,(63 Reviews),Private,Mumbai + 3 more,32 years old,501-1k Employees (Global)
8430,1.0,Cambridge Univer...,3.9,(63 Reviews),Private,Cambridge + 10 more,488 years old,51-200 Employees (India)
8431,2.0,Macurex Sensors,3.3,(63 Reviews),Private,Bangalore + 1 more,501-1k Employees (India),
8432,3.0,Aster (India),3.4,(63 Reviews),Private,New Delhi + 11 more,32 years old,51-200 Employees (India)
8433,4.0,LeadSquared,3.7,(63 Reviews),Private,"Bangalore,Karnataka + 6 more",11 years old,1k-5k Employees (India)
8434,5.0,Element14,4.4,(63 Reviews),Private,"Singapore,Singapore + 5 more",15 years old,201-500 Employees (India)
8435,6.0,Affine,4.1,(63 Reviews),Private,"Bangalore,Karnataka",11 years old,201-500 Employees (India)
8436,7.0,EIH,4.3,(63 Reviews),Public,"Delhi/NCR,New Delhi + 7 more",73 years old,5k-10k Employees (India)
8437,8.0,Omega,4.0,(63 Reviews),Private,Sofia + 15 more,1k-5k Employees (India),
8438,9.0,Gopalan Enterpri...,4.1,(63 Reviews),Private,"Bangalore/Bengaluru,Karnataka + 2 more",38 years old,201-500 Employees (India)
8439,10.0,Kalpa Electrikal,3.6,(63 Reviews),Private,"Bangalore/Bengaluru,Karnataka + 5 more",44 years old,501-1k Employees (India)
8440,11.0,Gemini Solutions,3.8,(63 Reviews),Private,"Gurgaon/Gurugram,Haryana + 3 more",10 years old,501-1k Employees (India)
8441,12.0,Monotech Systems,4.0,(63 Reviews),Private,Chennai + 10 more,23 years old,51-200 Employees (India)
8442,13.0,Funskool India,4.2,(63 Reviews),Private,Chennai + 10 more,34 years old,201-500 Employees (India)
8443,14.0,Hindustan Motors,4.3,(63 Reviews),Public,Kolkata + 15 more,80 years old,51-200 Employees (India)
8444,15.0,Indian Agricultu...,4.4,(63 Reviews),Private,New Delhi + 8 more,117 years old,51-200 Employees (India)
8445,16.0,Hi-Tech Arai,3.7,(63 Reviews),Madurai + 6 more,37 years old,501-1k Employees (India),
8446,17.0,Artefact Project...,2.4,(63 Reviews),Public,"Nagpur,Maharashtra + 6 more",35 years old,51-200 Employees (India)
8447,18.0,The Beer Cafe,3.7,(63 Reviews),Private,"Gurgaon,Haryana + 8 more",10 years old,201-500 Employees (India)
8448,19.0,Sietz Technologi...,4.2,(63 Reviews),Private,Faridabad + 3 more,25 years old,201-500 Employees (India)
8449,20.0,Captain Tractors,3.7,(63 Reviews),Rajkot + 9 more,28 years old,51-200 Employees (India),
8450,21.0,Kruger Ventilati...,3.6,(63 Reviews),Private,Singapore + 7 more,37 years old,201-500 Employees (India)
8451,22.0,An Pharmaceutica...,3.3,(63 Reviews),Private,"New Delhi,Delhi + 10 more",21 years old,51-200 Employees (India)
8452,23.0,Champ Info Softw...,3.4,(63 Reviews),Noida + 3 more,11 years old,51-200 Employees (India),
8453,24.0,Associated Power...,4.1,(63 Reviews),Vadodara + 11 more,26 years old,501-1k Employees (India),
8454,25.0,Panasonic Applia...,4.1,(63 Reviews),Gurgaon/Gurugram + 24 more,,,
8455,26.0,United Biscuits,4.7,(63 Reviews),Private,Hayes + 17 more,74 years old,501-1k Employees (India)
8456,27.0,Itron,3.7,(63 Reviews),Private,Liberty Lake + 6 more,45 years old,501-1k Employees (India)
8457,28.0,Verticurl,4.1,(63 Reviews),Private,Singapore + 3 more,16 years old,501-1k Employees (India)
8458,29.0,NEC Corporation ...,3.8,(63 Reviews),Irving + 10 more,11-50 Employees (India),,
8459,0.0,ITM,3.1,(63 Reviews),Private,"Munich,Bavaria + 22 more",31 years old,5k-10k Employees (India)
8460,1.0,Aryan Imaging & ...,3.7,(63 Reviews),Private,"Pune,Maharashtra + 14 more",19 years old,201-500 Employees (India)
8461,2.0,SACHA Engineerin...,3.6,(63 Reviews),"Gersthofen,Bavaria + 4 more",51-200 Employees (India),,
8462,3.0,iXceed Solutions,4.4,(63 Reviews),"London,England",5 years old,51-200 Employees (India),
8463,4.0,INFOCRUNCH ANALY...,4.2,(63 Reviews),New Delhi + 4 more,51-200 Employees (India),,
8464,5.0,SDP & Associates...,3.6,(63 Reviews),Kolkata + 5 more,29 years old,51-200 Employees (India),
8465,6.0,ACCE GLOBAL SOFT...,3.9,(63 Reviews),Kolkata + 5 more,201-500 Employees (India),,
8466,7.0,Floating Numbers...,3.3,(63 Reviews),Private,"Kolkata,West Bengal + 1 more",4 years old,51-200 Employees (India)
8467,8.0,Aditya Birla Ins...,4.3,(63 Reviews),Public,Veraval + 16 more,19 years old,201-500 Employees (India)
8468,9.0,Herbalife,4.2,(63 Reviews),"Los Angeles,California + 20 more",42 years old,1 Lakh+ Employees (India),
8469,10.0,PrepLadder,3.3,(63 Reviews),Private,"Panchkula,Haryana + 5 more",7 years old,501-1k Employees (India)
8470,11.0,Kiran Udyog Auto...,3.6,(63 Reviews),Private,"Gurgaon/Gurugram,Haryana + 6 more",38 years old,201-500 Employees (India)
8471,12.0,Eicher Engineeri...,4.2,(63 Reviews),Private,"Dewas,Madhya Pradesh + 4 more",30 years old,51-200 Employees (India)
8472,13.0,Alco Foods,4.0,(63 Reviews),Raipur + 7 more,10k-50k Employees (India),,
8473,14.0,7Search PPC,4.7,(63 Reviews),"29079 Whitegate Highland,CA 92346 + 5 more",8 years old,201-500 Employees (India),
8474,15.0,Threpsi Solution...,3.9,(63 Reviews),Mumbai + 13 more,1k-5k Employees (India),,
8475,16.0,Hotstar,3.3,(63 Reviews),Private,"Mumbai,Maharashtra + 5 more",7 years old,501-1k Employees (Global)
8476,17.0,Experion Technol...,4.4,(63 Reviews),Private,"Trivandrum/Thiruvananthapuram,Kerala + 3 more",16 years old,1k-5k Employees (India)
8477,18.0,The Digital Grou...,3.7,(63 Reviews),Private,"Princeton,New Jersey",23 years old,201-500 Employees (India)
8478,19.0,Oswaal Books,4.3,(63 Reviews),"āgra,uttar Pradesh + 2 more",11-50 Employees (India),,
8479,20.0,State Street Ban...,3.8,(1.5k Reviews),Private,Boston + 8 more,230 years old,1 Lakh+ Employees (India)
8480,21.0,Electronic Arts,4.1,(73 Reviews),Private,Redwood City,40 years old,1k-5k Employees (India)
8481,22.0,SQS Infosystems,4.0,(62 Reviews),Private,Cologne + 1 more,40 years old,1k-5k Employees (India)
8482,23.0,ALEC,4.2,(62 Reviews),Private,Dubai + 7 more,23 years old,10k-50k Employees (India)
8483,24.0,APPL Industries,3.8,(62 Reviews),Public,Pune + 8 more,31 years old,201-500 Employees (India)
8484,25.0,SHOP CJ Network,3.3,(62 Reviews),Private,Mumbai + 8 more,14 years old,501-1k Employees (India)
8485,26.0,New Saraswati Ho...,4.1,(62 Reviews),New Delhi + 16 more,72 years old,51-200 Employees (India),
8486,27.0,Bharat Hotels,3.9,(62 Reviews),"Delhi/NCR,New Delhi + 8 more",41 years old,51-200 Employees (India),
8487,28.0,Comed Chemicals,3.8,(62 Reviews),Vadodara + 12 more,36 years old,51-200 Employees (India),
8488,29.0,Shah Alloys,3.7,(62 Reviews),Public,Ahmedabad + 5 more,32 years old,1k-5k Employees (India)
8489,0.0,Sitec Labs,4.1,(62 Reviews),Private,"Navi Mumbai,Maharashtra",22 years old,51-200 Employees (India)
8490,1.0,Minda Silca Engi...,4.1,(62 Reviews),Greater Noida + 2 more,16 years old,501-1k Employees (India),
8491,2.0,Dexters Logistic...,3.9,(62 Reviews),Private,"Pune,Maharashtra + 18 more",12 years old,51-200 Employees (India)
8492,3.0,Zeiss Pharma,3.9,(62 Reviews),Private,Baddi + 6 more,8 years old,51-200 Employees (India)
8493,4.0,CISB,3.9,(62 Reviews),Mumbai + 22 more,18 years old,1k-5k Employees (India),
8494,5.0,Anmol Feeds,3.8,(62 Reviews),Private,Kolkata + 7 more,22 years old,51-200 Employees (India)
8495,6.0,Manya - The Prin...,3.6,(62 Reviews),Private,New Delhi + 9 more,20 years old,1 Lakh+ Employees (India)
8496,7.0,Imperial Electri...,4.1,(62 Reviews),Private,Kolkata + 15 more,11 years old,501-1k Employees (India)
